brand,model,body,color,year,fuel,kilometers,engine,transmission,price,gov
Fiat,128,Sedan,Red,1986,Benzine,200000,1000 - 1300 CC,Manual,12000.0,Suez
Fiat,128,Sedan,Orange,1972,Benzine,199999,1000 - 1300 CC,Manual,25000.0,Giza
Fiat,128,Sedan,Yellow,1976,Benzine,200000,1000 - 1300 CC,Manual,28000.0,Suez
Fiat,128,Sedan,Red,1985,Benzine,79999,1000 - 1300 CC,Manual,25000.0,Dakahlia
Fiat,128,Sedan,Red,1975,Benzine,200000,1000 - 1300 CC,Manual,12500.0,Giza
Fiat,128,Sedan,Orange,1977,Benzine,200000,1000 - 1300 CC,Manual,23000.0,Alexandria
Fiat,128,Sedan,Red,1979,Benzine,199999,1000 - 1300 CC,Manual,22000.0,Ismailia
Fiat,128,Sedan,White,1998,Benzine,159999,1000 - 1300 CC,Manual,21000.0,Cairo
Fiat,131,Sedan,Orange,1976,Benzine,200000,1600 CC,Manual,32000.0,Minya
Fiat,131,Sedan,Silver,1979,Benzine,200000,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Beige,1984,Benzine,9999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,9999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Silver,1978,Benzine,19999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Gray,1977,Benzine,200000,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Gold,1982,Benzine,99999,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Green,1976,Benzine,9999,1600 CC,Manual,32000.0,Gharbia
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,28000.0,Gharbia
Fiat,131,Sedan,Red,1979,Benzine,200000,1600 CC,Manual,32000.0,Cairo
Fiat,131,Sedan,White,1983,Benzine,9999,1600 CC,Manual,22000.0,Giza
Fiat,131,Sedan,Red,1983,Benzine,200000,1600 CC,Manual,25000.0,Suez
Fiat,131,Sedan,Red,1975,Benzine,29999,1600 CC,Manual,16000.0,Sharqia
Fiat,131,Sedan,Green,1978,Benzine,200000,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,White,1975,Benzine,200000,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,Yellow,1982,Benzine,9999,1600 CC,Manual,35000.0,Sharqia
Fiat,131,Sedan,Red,1978,Benzine,19999,1600 CC,Manual,20000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,19999,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,Gray,1979,Benzine,99999,1600 CC,Manual,28000.0,Minya
Fiat,131,Sedan,Other Color,1982,Benzine,200000,1600 CC,Manual,30000.0,Dakahlia
Fiat,131,Sedan,Burgundy,1982,Benzine,19999,1600 CC,Manual,35000.0,Dakahlia
Fiat,131,Sedan,Orange,1978,Benzine,139999,1600 CC,Manual,32000.0,Cairo
Fiat,131,Sedan,Gray,1979,Benzine,119999,1600 CC,Manual,35000.0,Asyut
Fiat,131,Sedan,Gray,1982,Benzine,179999,1600 CC,Manual,37000.0,Suez
Fiat,131,Sedan,Orange,1975,Benzine,199999,1600 CC,Manual,20000.0,Beni Suef
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,89999,1600 CC,Manual,21000.0,Cairo
Fiat,131,Sedan,Red,1978,Benzine,19999,1600 CC,Manual,32000.0,Qalyubia
Fiat,131,Sedan,Other Color,1984,Benzine,200000,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Silver,1977,Benzine,59999,1600 CC,Manual,33000.0,Giza
Fiat,131,Sedan,Other Color,1982,Benzine,159999,1600 CC,Manual,35000.0,Qalyubia
Fiat,131,Sedan,White,1980,Benzine,19999,1600 CC,Manual,22000.0,Cairo
Fiat,131,Sedan,White,1981,Benzine,29999,1600 CC,Manual,30000.0,Fayoum
Fiat,131,Sedan,Blue- Navy Blue,1979,Benzine,19999,1600 CC,Manual,23000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,69999,1600 CC,Manual,29000.0,Sharqia
Fiat,131,Sedan,Other Color,1983,Benzine,179999,1600 CC,Manual,35000.0,Giza
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,White,1981,Benzine,59999,1600 CC,Manual,24000.0,Cairo
Fiat,131,Sedan,Yellow,1980,Benzine,139999,1600 CC,Manual,22000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,59999,1600 CC,Manual,24000.0,Monufia
Fiat,131,Sedan,Green,1980,Benzine,19999,1600 CC,Manual,35000.0,Sharqia
Fiat,131,Sedan,White,1976,Benzine,19999,1600 CC,Manual,28000.0,Giza
Fiat,131,Sedan,Silver,1980,Benzine,9999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Green,1979,Benzine,19999,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,23000.0,Fayoum
Fiat,131,Sedan,Red,1981,Benzine,200000,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Silver,1982,Benzine,200000,1600 CC,Manual,30000.0,Qalyubia
Fiat,131,Sedan,White,1982,Benzine,139999,1600 CC,Manual,30000.0,Suez
Fiat,131,Sedan,Red,1977,Benzine,19999,1600 CC,Manual,18000.0,Cairo
Fiat,131,Sedan,Red,1977,Benzine,99999,1600 CC,Manual,20000.0,Alexandria
Fiat,131,Sedan,Gold,1979,Benzine,199999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Silver,1976,Benzine,9999,1600 CC,Manual,17000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,19999,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Silver,1978,Benzine,59999,1600 CC,Manual,27000.0,Monufia
Fiat,131,Sedan,Yellow,1986,Benzine,19999,1600 CC,Manual,30000.0,Luxor
Fiat,131,Sedan,Red,1984,Benzine,29999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Other Color,1983,Benzine,9999,1600 CC,Manual,26000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,19999,1600 CC,Manual,30000.0,Qena
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,9999,1600 CC,Manual,29000.0,Sharqia
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,19999,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Brown,1981,Benzine,200000,1600 CC,Manual,27000.0,Port Said
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,25000.0,Qalyubia
Fiat,131,Sedan,Green,1977,Benzine,99999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Green,1978,Benzine,49999,1600 CC,Manual,22500.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,9999,1600 CC,Manual,30000.0,Luxor
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,49999,1600 CC,Manual,38000.0,Cairo
Fiat,131,Sedan,Red,1980,Benzine,200000,1600 CC,Manual,27000.0,Minya
Fiat,131,Sedan,Silver,1982,Benzine,139999,1600 CC,Manual,38000.0,Beni Suef
Fiat,131,Sedan,Red,1982,Benzine,59999,1600 CC,Manual,30000.0,Beni Suef
Fiat,131,Sedan,Green,1978,Benzine,19999,1600 CC,Manual,29000.0,Cairo
Fiat,131,Sedan,Silver,1978,Benzine,200000,1600 CC,Manual,27000.0,Qalyubia
Fiat,131,Sedan,Beige,1982,Benzine,9999,1600 CC,Manual,20000.0,Giza
Fiat,131,Sedan,Gold,1975,Benzine,29999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Silver,1980,Benzine,200000,1600 CC,Manual,30000.0,Qalyubia
Fiat,131,Sedan,White,1974,Benzine,9999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,200000,1600 CC,Manual,32000.0,Qalyubia
Fiat,131,Sedan,White,1976,Benzine,19999,1600 CC,Manual,32000.0,Alexandria
Fiat,131,Sedan,Yellow,1975,Benzine,9999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1979,Benzine,9999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Brown,1979,Benzine,99999,1600 CC,Manual,38000.0,Sharqia
Fiat,131,Sedan,Blue- Navy Blue,1975,Benzine,29999,1600 CC,Manual,30000.0,South Sinai
Fiat,131,Sedan,Orange,1980,Benzine,200000,1600 CC,Manual,22000.0,Cairo
Fiat,131,Sedan,Red,1975,Benzine,139999,1600 CC,Manual,27000.0,Alexandria
Fiat,131,Sedan,Green,1982,Benzine,200000,1600 CC,Manual,26000.0,Sharqia
Fiat,131,Sedan,Red,1976,Benzine,19999,1600 CC,Manual,21000.0,Giza
Fiat,131,Sedan,White,1979,Benzine,200000,1600 CC,Manual,26000.0,Gharbia
Fiat,131,Sedan,Silver,1978,Benzine,200000,1600 CC,Manual,27000.0,Gharbia
Fiat,131,Sedan,Red,1981,Benzine,200000,1600 CC,Manual,27000.0,Giza
Fiat,131,Sedan,Silver,1982,Benzine,9999,1600 CC,Manual,25000.0,Alexandria
Fiat,131,Sedan,Yellow,1975,Benzine,59999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,99999,1600 CC,Manual,35000.0,Sharqia
Fiat,131,Sedan,Green,1978,Benzine,200000,1600 CC,Manual,28000.0,Minya
Fiat,131,Sedan,Red,1985,Benzine,119999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Gray,1980,Benzine,9999,1600 CC,Manual,26000.0,Cairo
Fiat,131,Sedan,White,1983,Benzine,19999,1600 CC,Manual,27000.0,Giza
Fiat,131,Sedan,Silver,1982,Benzine,9999,1600 CC,Manual,32000.0,Dakahlia
Fiat,131,Sedan,Silver,1982,Benzine,49999,1600 CC,Manual,28000.0,Gharbia
Fiat,131,Sedan,Brown,1978,Benzine,200000,1600 CC,Manual,32000.0,Cairo
Fiat,131,Sedan,Gray,1979,Benzine,59999,1600 CC,Manual,32000.0,Minya
Fiat,131,Sedan,White,1976,Benzine,119999,1600 CC,Manual,23000.0,Matruh
Fiat,131,Sedan,White,1976,Benzine,199999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Silver,1982,Benzine,59999,1600 CC,Manual,21000.0,Qalyubia
Fiat,131,Sedan,Silver,1977,Benzine,99999,1600 CC,Manual,25000.0,Gharbia
Fiat,131,Sedan,White,1982,Benzine,19999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,19999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Red,1974,Benzine,9999,1600 CC,Manual,17000.0,Alexandria
Fiat,131,Sedan,White,1976,Benzine,39999,1600 CC,Manual,20000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,39999,1600 CC,Manual,28000.0,Alexandria
Fiat,131,Sedan,White,1982,Benzine,19999,1600 CC,Manual,27000.0,Monufia
Fiat,131,Sedan,Yellow,1975,Benzine,19999,1600 CC,Manual,22000.0,Fayoum
Fiat,131,Sedan,Blue- Navy Blue,1976,Benzine,9999,1600 CC,Manual,35000.0,Monufia
Fiat,131,Sedan,Other Color,1981,Benzine,19999,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,Silver,1983,Benzine,19999,1600 CC,Manual,25000.0,Alexandria
Fiat,131,Sedan,Other Color,1981,Benzine,9999,1600 CC,Manual,21000.0,Cairo
Fiat,131,Sedan,Other Color,1982,Benzine,199999,1600 CC,Manual,27000.0,Dakahlia
Fiat,131,Sedan,Green,1976,Benzine,200000,1600 CC,Manual,27000.0,Giza
Fiat,131,Sedan,Orange,1981,Benzine,200000,1600 CC,Manual,29000.0,Minya
Fiat,131,Sedan,Silver,1982,Benzine,200000,1600 CC,Manual,37000.0,Sharqia
Fiat,131,Sedan,Gold,1981,Benzine,99999,1600 CC,Manual,30000.0,Asyut
Fiat,131,Sedan,Red,1980,Benzine,9999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Other Color,1979,Benzine,79999,1600 CC,Manual,25000.0,Sharqia
Fiat,131,Sedan,Other Color,1976,Benzine,200000,1600 CC,Manual,29000.0,Giza
Fiat,131,Sedan,White,1983,Benzine,200000,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,White,1980,Benzine,200000,1600 CC,Manual,23000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,200000,1600 CC,Manual,30000.0,Red Sea
Fiat,131,Sedan,Red,1979,Benzine,29999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,White,1981,Benzine,200000,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Beige,1981,Benzine,19999,1600 CC,Manual,26000.0,Qalyubia
Fiat,131,Sedan,Red,1983,Benzine,19999,1600 CC,Manual,20000.0,Gharbia
Fiat,131,Sedan,Silver,1982,Benzine,19999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,19999,1600 CC,Manual,33000.0,Qena
Fiat,131,Sedan,Gold,1981,Benzine,9999,1600 CC,Manual,27000.0,Suez
Fiat,131,Sedan,Yellow,1975,Benzine,9999,1600 CC,Manual,22000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1979,Benzine,19999,1600 CC,Manual,19000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,200000,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,White,1983,Benzine,9999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Yellow,1977,Benzine,199999,1600 CC,Manual,28000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,200000,1600 CC,Manual,32000.0,Cairo
Fiat,131,Sedan,White,1982,Benzine,9999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Burgundy,1982,Benzine,49999,1600 CC,Manual,28000.0,Qalyubia
Fiat,131,Sedan,White,1975,Benzine,39999,1600 CC,Manual,16000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,19999,1600 CC,Manual,26000.0,Cairo
Fiat,131,Sedan,White,1983,Benzine,119999,1600 CC,Manual,29000.0,Dakahlia
Fiat,131,Sedan,Silver,1982,Benzine,9999,1600 CC,Manual,27000.0,Qalyubia
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,9999,1600 CC,Manual,35000.0,Qalyubia
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Red,1976,Benzine,200000,1600 CC,Manual,26000.0,Giza
Fiat,131,Sedan,Silver,1980,Benzine,139999,1600 CC,Manual,25000.0,Qalyubia
Fiat,131,Sedan,White,1977,Benzine,119999,1600 CC,Manual,23000.0,Alexandria
Fiat,131,Sedan,Burgundy,1981,Benzine,79999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Silver,1975,Benzine,99999,1600 CC,Manual,15000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,59999,1600 CC,Manual,16000.0,Cairo
Fiat,131,Sedan,White,1978,Benzine,19999,1600 CC,Manual,37000.0,Ismailia
Fiat,131,Sedan,White,1981,Benzine,9999,1600 CC,Manual,35000.0,Asyut
Fiat,131,Sedan,Yellow,1983,Benzine,49999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Silver,1975,Benzine,99999,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,White,1982,Benzine,99999,1600 CC,Manual,23000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,59999,1600 CC,Manual,27000.0,Ismailia
Fiat,131,Sedan,Burgundy,1980,Benzine,9999,1600 CC,Manual,19000.0,Cairo
Fiat,131,Sedan,Gold,1981,Benzine,99999,1600 CC,Manual,32000.0,Asyut
Fiat,131,Sedan,Blue- Navy Blue,1971,Benzine,19999,1600 CC,Manual,26000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,49999,1600 CC,Manual,35000.0,Qalyubia
Fiat,131,Sedan,Blue- Navy Blue,1982,Benzine,139999,1600 CC,Manual,30000.0,Asyut
Fiat,131,Sedan,White,1983,Benzine,99999,1600 CC,Manual,31000.0,Monufia
Fiat,131,Sedan,Silver,1983,Benzine,79999,1600 CC,Manual,18000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,99999,1600 CC,Manual,25000.0,Alexandria
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,199999,1600 CC,Manual,24000.0,Cairo
Fiat,131,Sedan,White,1982,Benzine,9999,1600 CC,Manual,23000.0,Asyut
Fiat,131,Sedan,Gray,1978,Benzine,200000,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,139999,1600 CC,Manual,35000.0,Alexandria
Fiat,131,Sedan,Green,1979,Benzine,79999,1600 CC,Manual,32000.0,Giza
Fiat,131,Sedan,Yellow,1978,Benzine,9999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Beige,1978,Benzine,19999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Red,1985,Benzine,199999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Gold,1977,Benzine,19999,1600 CC,Manual,15000.0,Giza
Fiat,131,Sedan,Gold,1976,Benzine,49999,1600 CC,Manual,28000.0,Giza
Fiat,131,Sedan,Red,1976,Benzine,9999,1600 CC,Manual,29000.0,Alexandria
Fiat,131,Sedan,Red,1983,Benzine,69999,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Silver,1977,Benzine,19999,1600 CC,Manual,20000.0,Red Sea
Fiat,131,Sedan,Yellow,1976,Benzine,79999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Yellow,1979,Benzine,199999,1600 CC,Manual,15000.0,Sharqia
Fiat,131,Sedan,White,1979,Benzine,9999,1600 CC,Manual,35000.0,Fayoum
Fiat,131,Sedan,Gold,1981,Benzine,119999,1600 CC,Manual,23000.0,Fayoum
Fiat,131,Sedan,White,1983,Benzine,9999,1600 CC,Manual,30000.0,Asyut
Fiat,131,Sedan,White,1979,Benzine,200000,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Red,1975,Benzine,19999,1600 CC,Manual,27000.0,Alexandria
Fiat,131,Sedan,White,1978,Benzine,29999,1600 CC,Manual,33000.0,Minya
Fiat,131,Sedan,Red,1981,Benzine,200000,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,White,1983,Benzine,19999,1600 CC,Manual,38000.0,Cairo
Fiat,131,Sedan,Silver,1980,Benzine,199999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,79999,1600 CC,Manual,22000.0,Fayoum
Fiat,131,Sedan,Gold,1975,Benzine,39999,1600 CC,Manual,27000.0,Port Said
Fiat,131,Sedan,Gray,1976,Benzine,49999,1600 CC,Manual,23000.0,Ismailia
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,200000,1600 CC,Manual,38000.0,Monufia
Fiat,131,Sedan,Other Color,1982,Benzine,200000,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,Orange,1979,Benzine,79999,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,Green,1979,Benzine,200000,1600 CC,Manual,22000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1984,Benzine,19999,1600 CC,Manual,30000.0,Minya
Fiat,131,Sedan,Gold,1981,Benzine,200000,1600 CC,Manual,36000.0,Qalyubia
Fiat,131,Sedan,Gray,1979,Benzine,9999,1600 CC,Manual,25000.0,Giza
Fiat,131,Sedan,Other Color,1980,Benzine,9999,1600 CC,Manual,32000.0,Kafr al-Sheikh
Fiat,131,Sedan,White,1981,Benzine,119999,1600 CC,Manual,27000.0,Giza
Fiat,131,Sedan,Brown,1976,Benzine,19999,1600 CC,Manual,16000.0,Alexandria
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,59999,1600 CC,Manual,25000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1976,Benzine,200000,1600 CC,Manual,23000.0,Fayoum
Fiat,131,Sedan,Yellow,1982,Benzine,9999,1600 CC,Manual,17000.0,Giza
Fiat,131,Sedan,Green,1983,Benzine,119999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Other Color,1980,Benzine,9999,1600 CC,Manual,25000.0,Gharbia
Fiat,131,Sedan,Silver,1980,Benzine,9999,1600 CC,Manual,30000.0,Qena
Fiat,131,Sedan,Silver,1977,Benzine,9999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Other Color,1982,Benzine,19999,1600 CC,Manual,35000.0,Sharqia
Fiat,131,Sedan,Silver,1983,Benzine,9999,1600 CC,Manual,30000.0,Alexandria
Fiat,131,Sedan,Other Color,1981,Benzine,200000,1600 CC,Manual,33000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,9999,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,Silver,1982,Benzine,19999,1600 CC,Manual,27000.0,Asyut
Fiat,131,Sedan,White,1983,Benzine,19999,1600 CC,Manual,22500.0,Cairo
Fiat,131,Sedan,White,1977,Benzine,69999,1600 CC,Manual,24000.0,Red Sea
Fiat,131,Sedan,White,1984,Benzine,99999,1600 CC,Manual,20000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,29999,1600 CC,Manual,35000.0,Monufia
Fiat,131,Sedan,Gray,1976,Benzine,49999,1600 CC,Manual,15000.0,Qalyubia
Fiat,131,Sedan,Yellow,1984,Benzine,19999,1600 CC,Manual,17500.0,Dakahlia
Fiat,131,Sedan,Red,1976,Benzine,119999,1600 CC,Manual,32000.0,Monufia
Fiat,131,Sedan,White,1975,Benzine,119999,1600 CC,Manual,35000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,39999,1600 CC,Manual,28000.0,Qalyubia
Fiat,131,Sedan,White,1979,Benzine,19999,1600 CC,Manual,34000.0,Qena
Fiat,131,Sedan,White,1975,Benzine,139999,1600 CC,Manual,22000.0,Giza
Fiat,131,Sedan,White,1985,Benzine,9999,1600 CC,Manual,32000.0,Qena
Fiat,131,Sedan,Gold,1982,Benzine,9999,1600 CC,Manual,37000.0,Asyut
Fiat,131,Sedan,Other Color,1987,Benzine,200000,1600 CC,Manual,32000.0,Alexandria
Fiat,131,Sedan,Blue- Navy Blue,1979,Benzine,99999,1600 CC,Manual,26000.0,Gharbia
Fiat,131,Sedan,Silver,1976,Benzine,9999,1600 CC,Manual,18500.0,Cairo
Fiat,131,Sedan,White,1977,Benzine,19999,1600 CC,Manual,27000.0,Giza
Fiat,131,Sedan,Gold,1976,Benzine,200000,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1978,Benzine,19999,1600 CC,Manual,23000.0,Alexandria
Fiat,131,Sedan,Yellow,1977,Benzine,200000,1600 CC,Manual,36000.0,Cairo
Fiat,131,Sedan,Silver,1983,Benzine,79999,1600 CC,Manual,22500.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,9999,1600 CC,Manual,23000.0,Qalyubia
Fiat,131,Sedan,Green,1980,Benzine,39999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Gold,1975,Benzine,200000,1600 CC,Manual,30000.0,Kafr al-Sheikh
Fiat,131,Sedan,White,1981,Benzine,99999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,Red,1980,Benzine,9999,1600 CC,Manual,31000.0,Red Sea
Fiat,131,Sedan,Blue- Navy Blue,1984,Benzine,199999,1600 CC,Manual,22000.0,Suez
Fiat,131,Sedan,Burgundy,1980,Benzine,79999,1600 CC,Manual,22000.0,Alexandria
Fiat,131,Sedan,Black,1977,Benzine,39999,1600 CC,Manual,29000.0,Giza
Fiat,131,Sedan,White,1982,Benzine,200000,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,White,1980,Benzine,49999,1600 CC,Manual,30000.0,Suez
Fiat,131,Sedan,Silver,1982,Benzine,19999,1600 CC,Manual,35000.0,Qena
Fiat,131,Sedan,Silver,1980,Benzine,99999,1600 CC,Manual,39000.0,Sharqia
Fiat,131,Sedan,Orange,1976,Benzine,9999,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,Gray,1979,Benzine,199999,1600 CC,Manual,24000.0,Sharqia
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,119999,1600 CC,Manual,27000.0,Asyut
Fiat,131,Sedan,Blue- Navy Blue,1979,Benzine,200000,1600 CC,Manual,22000.0,Sharqia
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,119999,1600 CC,Manual,30000.0,Beni Suef
Fiat,131,Sedan,Green,1977,Benzine,19999,1600 CC,Manual,22000.0,Monufia
Fiat,131,Sedan,Silver,1980,Benzine,19999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,19999,1600 CC,Manual,22000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,69999,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Other Color,1982,Benzine,69999,1600 CC,Manual,31000.0,Dakahlia
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,200000,1600 CC,Manual,25000.0,Dakahlia
Fiat,131,Sedan,Blue- Navy Blue,1981,Benzine,59999,1600 CC,Manual,22000.0,Cairo
Fiat,131,Sedan,Other Color,1981,Benzine,19999,1600 CC,Manual,30000.0,Cairo
Fiat,131,Sedan,White,1981,Benzine,9999,1600 CC,Manual,25000.0,Monufia
Fiat,131,Sedan,Other Color,1982,Benzine,119999,1600 CC,Manual,30000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,9999,1600 CC,Manual,28000.0,Qalyubia
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,9999,1600 CC,Manual,27000.0,Port Said
Fiat,131,Sedan,White,1981,Benzine,9999,1600 CC,Manual,25000.0,Fayoum
Fiat,131,Sedan,White,1983,Benzine,200000,1600 CC,Manual,27000.0,Beni Suef
Fiat,131,Sedan,Green,1979,Benzine,139999,1600 CC,Manual,25000.0,Alexandria
Fiat,131,Sedan,Silver,1979,Benzine,9999,1600 CC,Manual,21000.0,Cairo
Fiat,131,Sedan,White,1979,Benzine,9999,1600 CC,Manual,25000.0,Qalyubia
Fiat,131,Sedan,Silver,1975,Benzine,200000,1600 CC,Manual,23000.0,Giza
Fiat,131,Sedan,Blue- Navy Blue,1976,Benzine,200000,1600 CC,Manual,19000.0,Giza
Fiat,131,Sedan,Silver,1976,Benzine,200000,1600 CC,Manual,28000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1977,Benzine,200000,1600 CC,Manual,18000.0,Sharqia
Fiat,131,Sedan,Blue- Navy Blue,1975,Benzine,19999,1600 CC,Manual,16000.0,Sharqia
Fiat,131,Sedan,Gold,1981,Benzine,19999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,White,1976,Benzine,9999,1600 CC,Manual,25000.0,Cairo
Fiat,131,Sedan,White,1981,Benzine,19999,1600 CC,Manual,33000.0,Fayoum
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,200000,1600 CC,Manual,25000.0,Qalyubia
Fiat,131,Sedan,Blue- Navy Blue,1983,Benzine,19999,1600 CC,Manual,27000.0,Cairo
Fiat,131,Sedan,Blue- Navy Blue,1980,Benzine,159999,1600 CC,Manual,27000.0,Sharqia
Fiat,131,Sedan,Brown,1981,Benzine,199999,1600 CC,Manual,27000.0,Cairo
